employee_id	name	dept_cd	job_cd	role_name
27609	user27609	01020199	07	normal
27610	user27610	01020100	08	normal
27611	user27611	01020101	09	normal
27620	user27620	01020100	99	vice
27621	user27621	01020101	01	normal
27622	user27622	01020110	02	normal
27623	user27623	01020150	03	normal
27625	user27625	01020100	05	normal
27626	user27626	01020101	06	normal
27627	user27627	01020110	07	normal
27628	user27628	01020150	08	normal
27629	user27629	01020199	09	normal
27638	user27638	01020150	99	vice
27639	user27639	01020199	01	normal
27640	user27640	01020100	02	normal
27641	user27641	01020101	03	normal
27643	user27643	01020150	05	normal
27644	user27644	01020199	06	normal
27645	user27645	01020100	07	normal
27646	user27646	01020101	08	normal
27647	user27647	01020110	09	normal
27656	user27656	01020101	99	vice
27657	user27657	01020110	01	normal
27658	user27658	01020150	02	normal
27659	user27659	01020199	03	normal
27661	user27661	01020101	05	normal
27662	user27662	01020110	06	normal
27663	user27663	01020150	07	normal
27664	user27664	01020199	08	normal
27665	user27665	01020100	09	normal
27674	user27674	01020199	99	vice
27675	user27675	01020100	01	normal
27676	user27676	01020101	02	normal
27677	user27677	01020110	03	normal
27679	user27679	01020199	05	normal
27680	user27680	01020100	06	normal
27681	user27681	01020101	07	normal
27682	user27682	01020110	08	normal
27683	user27683	01020150	09	normal
27692	user27692	01020110	99	vice
27693	user27693	01020150	01	normal
27694	user27694	01020199	02	normal
27695	user27695	01020100	03	normal
27697	user27697	01020110	05	normal
27698	user27698	01020150	06	normal
27699	user27699	01020199	07	normal
27700	user27700	01020100	08	normal
27701	user27701	01020101	09	normal
27710	user27710	01020100	99	vice
27711	user27711	01020101	01	normal
27712	user27712	01020110	02	normal
27713	user27713	01020150	03	normal
27715	user27715	01020100	05	normal
27716	user27716	01020101	06	normal
27717	user27717	01020110	07	normal
27718	user27718	01020150	08	normal
27719	user27719	01020199	09	normal
27728	user27728	01020150	99	vice
27729	user27729	01020199	01	normal
27730	user27730	01020100	02	normal
27731	user27731	01020101	03	normal
27733	user27733	01020150	05	normal
27734	user27734	01020199	06	normal
27735	user27735	01020100	07	normal
27736	user27736	01020101	08	normal
27737	user27737	01020110	09	normal
27746	user27746	01020101	99	vice
27747	user27747	01020110	01	normal
27748	user27748	01020150	02	normal
27749	user27749	01020199	03	normal
27751	user27751	01020101	05	normal
27752	user27752	01020110	06	normal
27753	user27753	01020150	07	normal
27754	user27754	01020199	08	normal
27755	user27755	01020100	09	normal
27764	user27764	01020199	99	vice
27765	user27765	01020100	01	normal
27766	user27766	01020101	02	normal
27767	user27767	01020110	03	normal
27769	user27769	01020199	05	normal
27770	user27770	01020100	06	normal
27771	user27771	01020101	07	normal
27772	user27772	01020110	08	normal
27773	user27773	01020150	09	normal
27782	user27782	01020110	99	vice
27783	user27783	01020150	01	normal
27784	user27784	01020199	02	normal
27785	user27785	01020100	03	normal
27787	user27787	01020110	05	normal
27788	user27788	01020150	06	normal
27789	user27789	01020199	07	normal
27790	user27790	01020100	08	normal
27791	user27791	01020101	09	normal
27800	user27800	01020100	99	vice
27801	user27801	01020101	01	normal
27802	user27802	01020110	02	normal
27803	user27803	01020150	03	normal
27805	user27805	01020100	05	normal
27806	user27806	01020101	06	normal
27807	user27807	01020110	07	normal
27808	user27808	01020150	08	normal
27809	user27809	01020199	09	normal
27818	user27818	01020150	99	vice
27819	user27819	01020199	01	normal
27820	user27820	01020100	02	normal
27821	user27821	01020101	03	normal
27823	user27823	01020150	05	normal
27824	user27824	01020199	06	normal
27825	user27825	01020100	07	normal
27826	user27826	01020101	08	normal
27827	user27827	01020110	09	normal
27836	user27836	01020101	99	vice
27837	user27837	01020110	01	normal
27838	user27838	01020150	02	normal
27839	user27839	01020199	03	normal
27841	user27841	01020101	05	normal
27842	user27842	01020110	06	normal
27843	user27843	01020150	07	normal
27844	user27844	01020199	08	normal
27845	user27845	01020100	09	normal
27854	user27854	01020199	99	vice
27855	user27855	01020100	01	normal
27856	user27856	01020101	02	normal
27857	user27857	01020110	03	normal
27859	user27859	01020199	05	normal
27860	user27860	01020100	06	normal
27861	user27861	01020101	07	normal
27862	user27862	01020110	08	normal
27863	user27863	01020150	09	normal
27872	user27872	01020110	99	vice
27873	user27873	01020150	01	normal
27874	user27874	01020199	02	normal
27875	user27875	01020100	03	normal
27877	user27877	01020110	05	normal
27878	user27878	01020150	06	normal
27879	user27879	01020199	07	normal
27880	user27880	01020100	08	normal
27881	user27881	01020101	09	normal
27890	user27890	01020100	99	vice
27891	user27891	01020101	01	normal
27892	user27892	01020110	02	normal
27893	user27893	01020150	03	normal
27895	user27895	01020100	05	normal
27896	user27896	01020101	06	normal
27897	user27897	01020110	07	normal
27898	user27898	01020150	08	normal
27899	user27899	01020199	09	normal
27908	user27908	01020150	99	vice
27909	user27909	01020199	01	normal
27910	user27910	01020100	02	normal
27911	user27911	01020101	03	normal
27913	user27913	01020150	05	normal
27914	user27914	01020199	06	normal
27915	user27915	01020100	07	normal
27916	user27916	01020101	08	normal
27917	user27917	01020110	09	normal
27926	user27926	01020101	99	vice
27927	user27927	01020110	01	normal
27928	user27928	01020150	02	normal
27929	user27929	01020199	03	normal
27931	user27931	01020101	05	normal
27932	user27932	01020110	06	normal
27933	user27933	01020150	07	normal
27934	user27934	01020199	08	normal
27935	user27935	01020100	09	normal
27944	user27944	01020199	99	vice
27945	user27945	01020100	01	normal
27946	user27946	01020101	02	normal
27947	user27947	01020110	03	normal
27949	user27949	01020199	05	normal
27950	user27950	01020100	06	normal
27951	user27951	01020101	07	normal
27952	user27952	01020110	08	normal
27953	user27953	01020150	09	normal
27962	user27962	01020110	99	vice
27963	user27963	01020150	01	normal
27964	user27964	01020199	02	normal
27965	user27965	01020100	03	normal
27967	user27967	01020110	05	normal
27968	user27968	01020150	06	normal
27969	user27969	01020199	07	normal
27970	user27970	01020100	08	normal
27971	user27971	01020101	09	normal
27980	user27980	01020100	99	vice
27981	user27981	01020101	01	normal
27982	user27982	01020110	02	normal
27983	user27983	01020150	03	normal
27985	user27985	01020100	05	normal
27986	user27986	01020101	06	normal
27987	user27987	01020110	07	normal
27988	user27988	01020150	08	normal
27989	user27989	01020199	09	normal
27998	user27998	01020150	99	vice
27999	user27999	01020199	01	normal
28000	user28000	01020100	02	normal
28001	user28001	01020101	03	normal
28003	user28003	01020150	05	normal
28004	user28004	01020199	06	normal
28005	user28005	01020100	07	normal
28006	user28006	01020101	08	normal
28007	user28007	01020110	09	normal
28016	user28016	01020101	99	vice
28017	user28017	01020110	01	normal
28018	user28018	01020150	02	normal
28019	user28019	01020199	03	normal
28021	user28021	01020101	05	normal
28022	user28022	01020110	06	normal
28023	user28023	01020150	07	normal
28024	user28024	01020199	08	normal
28025	user28025	01020100	09	normal
28034	user28034	01020199	99	vice
28035	user28035	01020100	01	normal
28036	user28036	01020101	02	normal
28037	user28037	01020110	03	normal
28039	user28039	01020199	05	normal
28040	user28040	01020100	06	normal
28041	user28041	01020101	07	normal
28042	user28042	01020110	08	normal
28043	user28043	01020150	09	normal
28052	user28052	01020110	99	vice
28053	user28053	01020150	01	normal
28054	user28054	01020199	02	normal
28055	user28055	01020100	03	normal
28057	user28057	01020110	05	normal
28058	user28058	01020150	06	normal
28059	user28059	01020199	07	normal
28060	user28060	01020100	08	normal
28061	user28061	01020101	09	normal
28070	user28070	01020100	99	vice
28071	user28071	01020101	01	normal
28072	user28072	01020110	02	normal
28073	user28073	01020150	03	normal
28075	user28075	01020100	05	normal
28076	user28076	01020101	06	normal
28077	user28077	01020110	07	normal
28078	user28078	01020150	08	normal
28079	user28079	01020199	09	normal
28088	user28088	01020150	99	vice
28089	user28089	01020199	01	normal
28090	user28090	01020100	02	normal
28091	user28091	01020101	03	normal
28093	user28093	01020150	05	normal
28094	user28094	01020199	06	normal
28095	user28095	01020100	07	normal
28096	user28096	01020101	08	normal
28097	user28097	01020110	09	normal
28106	user28106	01020101	99	vice
28107	user28107	01020110	01	normal
28108	user28108	01020150	02	normal
28109	user28109	01020199	03	normal
28111	user28111	01020101	05	normal
28112	user28112	01020110	06	normal
28113	user28113	01020150	07	normal
28114	user28114	01020199	08	normal
28115	user28115	01020100	09	normal
28124	user28124	01020199	99	vice
28125	user28125	01020100	01	normal
28126	user28126	01020101	02	normal
28127	user28127	01020110	03	normal
28129	user28129	01020199	05	normal
28130	user28130	01020100	06	normal
28131	user28131	01020101	07	normal
28132	user28132	01020110	08	normal
28133	user28133	01020150	09	normal
28142	user28142	01020110	99	vice
28143	user28143	01020150	01	normal
28144	user28144	01020199	02	normal
28145	user28145	01020100	03	normal
28147	user28147	01020110	05	normal
28148	user28148	01020150	06	normal
28149	user28149	01020199	07	normal
28150	user28150	01020100	08	normal
28151	user28151	01020101	09	normal
28160	user28160	01020100	99	vice
28161	user28161	01020101	01	normal
28162	user28162	01020110	02	normal
28163	user28163	01020150	03	normal
28165	user28165	01020100	05	normal
28166	user28166	01020101	06	normal
28167	user28167	01020110	07	normal
28168	user28168	01020150	08	normal
28169	user28169	01020199	09	normal
28178	user28178	01020150	99	vice
28179	user28179	01020199	01	normal
28180	user28180	01020100	02	normal
28181	user28181	01020101	03	normal
28183	user28183	01020150	05	normal
28184	user28184	01020199	06	normal
28185	user28185	01020100	07	normal
28186	user28186	01020101	08	normal
28187	user28187	01020110	09	normal
28196	user28196	01020101	99	vice
28197	user28197	01020110	01	normal
28198	user28198	01020150	02	normal
28199	user28199	01020199	03	normal
28201	user28201	01020101	05	normal
28202	user28202	01020110	06	normal
28203	user28203	01020150	07	normal
28204	user28204	01020199	08	normal
28205	user28205	01020100	09	normal
28214	user28214	01020199	99	vice
28215	user28215	01020100	01	normal
28216	user28216	01020101	02	normal
28217	user28217	01020110	03	normal
28219	user28219	01020199	05	normal
28220	user28220	01020100	06	normal
28221	user28221	01020101	07	normal
28222	user28222	01020110	08	normal
28223	user28223	01020150	09	normal
28232	user28232	01020110	99	vice
28233	user28233	01020150	01	normal
28234	user28234	01020199	02	normal
28235	user28235	01020100	03	normal
28237	user28237	01020110	05	normal
28238	user28238	01020150	06	normal
28239	user28239	01020199	07	normal
28240	user28240	01020100	08	normal
28241	user28241	01020101	09	normal
28250	user28250	01020100	99	vice
28251	user28251	01020101	01	normal
28252	user28252	01020110	02	normal
28253	user28253	01020150	03	normal
28255	user28255	01020100	05	normal
28256	user28256	01020101	06	normal
28257	user28257	01020110	07	normal
28258	user28258	01020150	08	normal
28259	user28259	01020199	09	normal
28268	user28268	01020150	99	vice
28269	user28269	01020199	01	normal
28270	user28270	01020100	02	normal
28271	user28271	01020101	03	normal
28273	user28273	01020150	05	normal
28274	user28274	01020199	06	normal
28275	user28275	01020100	07	normal
28276	user28276	01020101	08	normal
28277	user28277	01020110	09	normal
28286	user28286	01020101	99	vice
28287	user28287	01020110	01	normal
28288	user28288	01020150	02	normal
28289	user28289	01020199	03	normal
28291	user28291	01020101	05	normal
28292	user28292	01020110	06	normal
28293	user28293	01020150	07	normal
28294	user28294	01020199	08	normal
28295	user28295	01020100	09	normal
28304	user28304	01020199	99	vice
28305	user28305	01020100	01	normal
28306	user28306	01020101	02	normal
28307	user28307	01020110	03	normal
28309	user28309	01020199	05	normal
28310	user28310	01020100	06	normal
28311	user28311	01020101	07	normal
28312	user28312	01020110	08	normal
28313	user28313	01020150	09	normal
28322	user28322	01020110	99	vice
28323	user28323	01020150	01	normal
28324	user28324	01020199	02	normal
28325	user28325	01020100	03	normal
28327	user28327	01020110	05	normal
28328	user28328	01020150	06	normal
28329	user28329	01020199	07	normal
28330	user28330	01020100	08	normal
28331	user28331	01020101	09	normal
28340	user28340	01020100	99	vice
28341	user28341	01020101	01	normal
28342	user28342	01020110	02	normal
28343	user28343	01020150	03	normal
28345	user28345	01020100	05	normal
28346	user28346	01020101	06	normal
28347	user28347	01020110	07	normal
28348	user28348	01020150	08	normal
28349	user28349	01020199	09	normal
28358	user28358	01020150	99	vice
28359	user28359	01020199	01	normal
28360	user28360	01020100	02	normal
28361	user28361	01020101	03	normal
28363	user28363	01020150	05	normal
28364	user28364	01020199	06	normal
28365	user28365	01020100	07	normal
28366	user28366	01020101	08	normal
28367	user28367	01020110	09	normal
28376	user28376	01020101	99	vice
28377	user28377	01020110	01	normal
28378	user28378	01020150	02	normal
28379	user28379	01020199	03	normal
28381	user28381	01020101	05	normal
28382	user28382	01020110	06	normal
28383	user28383	01020150	07	normal
28384	user28384	01020199	08	normal
28385	user28385	01020100	09	normal
28394	user28394	01020199	99	vice
28395	user28395	01020100	01	normal
28396	user28396	01020101	02	normal
28397	user28397	01020110	03	normal
28399	user28399	01020199	05	normal
28400	user28400	01020100	06	normal
28401	user28401	01020101	07	normal
28402	user28402	01020110	08	normal
28403	user28403	01020150	09	normal
28412	user28412	01020110	99	vice
28413	user28413	01020150	01	normal
28414	user28414	01020199	02	normal
28415	user28415	01020100	03	normal
28417	user28417	01020110	05	normal
28418	user28418	01020150	06	normal
28419	user28419	01020199	07	normal
28420	user28420	01020100	08	normal
28421	user28421	01020101	09	normal
28430	user28430	01020100	99	vice
28431	user28431	01020101	01	normal
28432	user28432	01020110	02	normal
28433	user28433	01020150	03	normal
28435	user28435	01020100	05	normal
28436	user28436	01020101	06	normal
28437	user28437	01020110	07	normal
28438	user28438	01020150	08	normal
28439	user28439	01020199	09	normal
28448	user28448	01020150	99	vice
28449	user28449	01020199	01	normal
28450	user28450	01020100	02	normal
28451	user28451	01020101	03	normal
